Date,Close,High,Low,Open,Volume,SMA_10,SMA_20,SMA_50,SMA_100,SMA_200,EMA_10,EMA_20,EMA_50,EMA_100,EMA_200,DPO,CCI_20,ADX_14,Vortex_Pos,Vortex_Neg,PSAR,RSI_7,RSI_14,Stoch_K,Stoch_D,Williams_%R,TSI,KAMA,ATR_14,BB_High,BB_Low,BB_Width,KC_High,KC_Low,KC_Width,OBV,CMF,ADI,FI,Volatility,Log_Return,Cumulative_Return,Rolling_Close_Mean_10,Rolling_Close_Std_10,Rolling_Volume_Mean_10,Rolling_Volume_Std_10,Is_Weekend,Day_of_Week,Month,Quarter
2000-01-11,91.81924438476562,92.83195663900936,91.18381708798523,92.65324271178987,7503700.0,91.36250915527344,92.24565391540527,90.92126922607422,88.0472688293457,86.5283674621582,91.85269636233193,91.72792766244528,90.71638290420637,89.00040359861846,86.78624098337653,1.0827381134033232,-6.878510577085832,22.042343179071107,0.8806411499463043,0.92960003675889,87.33506239754114,49.950058237970616,51.28341258166971,65.90972554000861,75.00028882993064,-34.09027445999139,5.400331250148921,90.09921535031883,1.93903715751062,95.56719990735729,88.92410792345325,6.643091983904043,93.76902428791779,90.35956041592758,3.409463871990212,2341330600.0,0.3287147494697429,-1717714.4578312817,136128.95020327345,1.64813955102413,-0.012037094238757642,3.4444856653379543,91.36250915527344,2.0912330015664553,7527680.0,2286778.169681808,0,1,1,1
2000-01-12,90.90576934814453,91.8787668793938,90.78662679329769,91.8787668793938,6907700.0,91.12024688720703,92.13693542480469,90.9490950012207,88.12754013061523,86.56665431976319,91.68052781429785,91.64962687060711,90.72380982357649,89.03813361346056,86.82723131536427,1.1914566040039034,-44.90390854643569,21.529025135984906,0.8719348271543729,0.9668685463699757,87.45532432494824,43.08994993425748,47.08443722554194,52.84086970274174,66.85607176704342,-47.15913029725826,3.3343491154472216,90.12314168105138,1.8785445095524407,95.48434844710027,88.7895224025091,6.694826044591167,93.69770331533462,90.2733466424171,3.4243566729175257,2334422900.0,0.23206584903740815,-5400565.454545484,-784748.258463984,1.0921400860961086,-0.009998441131464322,3.4100461781849,91.12024688720703,1.975300396711492,7901180.0,1734861.2328752065,0,2,1,1
2000-01-13,92.1369400024414,92.61351038176439,91.04479954982627,91.79936931708764,5158300.0,91.09244918823242,92.08977546691895,90.99203582763671,88.22091506958007,86.61109703063966,91.76351184850576,91.69603764506752,90.7792266933359,89.09949611621266,86.88006423762374,1.2386165618896428,-0.7009767781629769,20.363131104796572,0.8616184505669983,0.9553217280286538,87.57318101380719,53.19724133363091,52.70509359138859,70.45491622512466,63.068503822625,-29.545083774875344,3.6655483645994864,90.13495551649687,1.8663442612715415,95.40916562748322,88.77038530635468,6.638780321128536,93.68727899526348,90.20037244683444,3.4869065484290473,2339581200.0,0.20197872027355374,2024143.0379746445,234608.29075366654,1.5687108319381196,0.013452480304832322,3.455919757235501,91.09244918823242,1.9569270696792092,7600580.0,1933282.9429065164,0,3,1,1
2000-01-14,93.387939453125,93.70565304684177,92.75251226569145,93.10994005862283,7437300.0,91.55115051269532,92.10516548156738,91.05999664306641,88.31412315368652,86.65670845031738,92.0588623220729,91.8571711505968,90.88152915450411,89.18441578625054,86.94481921489242,0.3097515106201172,74.67921481244277,19.42754887483744,0.8969998489010262,0.9115424824083855,87.68868056888896,61.33723988188381,57.62987447843295,88.3526483119901,70.54947807995217,-11.64735168800991,5.727316783083554,90.43707743128321,1.8450848886378863,95.44556748220852,88.76476348092625,6.680804001282269,93.71359041984672,90.22569100098494,3.4878994188617867,2347018500.0,0.1721353353111681,2479100.0,1530243.99415587,0.9531407811503243,0.013486260335513308,3.502527190780223,91.55115051269532,1.89678678422526,7535330.0,1925933.9714365287,0,4,1,1
2000-01-15,93.387939453125,93.70565304684177,92.75251226569145,93.10994005862283,7437300.0,91.99396743774415,92.12055549621581,91.1346923828125,88.41208503723145,86.69836959838867,92.30051270953692,92.00295860798043,90.97981975445003,89.2676538786639,87.00892986402907,-3.319629287719721,71.78667336586821,18.55879394701825,0.897496683316116,0.9119691685689786,87.92935946800706,61.33723988188382,57.62987447843295,88.3526483119901,82.38673761636828,-11.64735168800991,7.277986522406367,90.7020964268194,1.7813745952459177,95.48155612003555,88.75955487239608,6.722001247639469,93.73990184442997,90.25100955513543,3.48889228929454,2354455800.0,0.14313141680888297,2479100.0,1311637.70927646,0.9531407811503243,0.0,3.502527190780223,91.99396743774415,1.7345468301077378,7061270.0,1032355.4405661898,1,5,1,1
2000-01-16,93.387939453125,93.70565304684177,92.75251226569145,93.10994005862283,7437300.0,92.57975540161132,92.14239921569825,91.2093881225586,88.49736953735352,86.73232704162598,92.49822666291657,92.13486154561325,91.07425582106474,89.34924369201956,87.07240259625888,-3.182629013061529,69.17961572022284,17.752092942614713,0.8979887476514824,0.9123917581393575,88.16041121116045,61.33723988188382,57.62987447843295,88.3526483119901,88.3526483119901,-11.64735168800991,8.483699403551705,91.17700829863952,1.7222150370962324,95.53027757708863,88.75452085430787,6.775756722780756,93.75711224987155,90.28211990891982,3.4749923409517294,2361893100.0,0.1484533183441747,2479100.0,1124260.8936655372,0.9531407811503243,0.0,3.502527190780223,92.57975540161132,0.7932412885540268,7182280.0,993932.2241592574,1,6,1,1
2000-01-17,93.387939453125,93.70565304684177,92.75251226569145,93.10994005862283,7437300.0,92.65719528198242,92.1672206878662,91.28408386230468,88.58265403747559,86.76302520751953,92.65999262477264,92.2542022987096,91.1649885125181,89.4292178655068,87.13524375901378,-4.63716087341308,66.71499676139219,17.003013438525716,0.9402989194961113,0.9225140635456887,88.38222088458771,61.33723988188382,57.62987447843295,95.10706026183958,90.60411896193993,-4.892939738160428,9.445662515238308,91.23442894040747,1.6672811616715246,95.58384125063097,88.75060012510144,6.833241125529526,93.79616464401624,90.29039379731626,3.5057708466999884,2369330400.0,0.15160833927206746,2479100.0,963652.1945704606,0.9531407811503243,0.0,3.502527190780223,92.65719528198242,0.8336756859591046,7119360.0,950713.9027535226,0,0,1,1
2000-01-18,92.65319061279297,93.16947500111972,92.25604877561854,92.35533423491215,6488500.0,92.66116027832031,92.13544998168945,91.35042327880859,88.66059104919434,86.78570407867431,92.65875589532179,92.29220118576517,91.22334937919554,89.49305891000752,87.19014870283247,0.47809066772461506,36.09991625957422,15.78963871842791,1.0342301511399228,0.8644527704167074,88.59515817107787,51.576670986952095,53.24952460048948,83.79158031535445,89.08376296306137,-16.208419684645552,9.00743654336398,91.24114657323996,1.629038984231163,95.5214493135826,88.7494506497963,6.771998663786292,93.7802796156912,90.27848017426875,3.501799441422449,2362841900.0,0.11884535427149988,-846326.0869564777,144927.90241833986,0.9134262255011834,-0.0078988195807251,3.474861360423666,92.66116027832031,0.8335392707342375,6961560.0,905944.202598685,0,1,1,1
2000-01-19,93.40780639648438,93.40780639648438,92.13695188768867,92.33552290468799,6157900.0,92.74058685302734,92.14686698913575,91.45285171508789,88.7474609375,86.81215602874755,92.79494689553317,92.39844930107175,91.30901436026569,89.57057866221498,87.25201594356534,0.46667366027831747,53.325724468655544,14.904035277687731,1.0873995439791033,0.7895090669309434,88.79957796610843,59.331059036826986,56.874976371395896,95.17703580612617,91.35855879444007,-4.822964193873825,9.69770234883326,91.28376901089446,1.603454378842916,95.54837463427177,88.74535934399972,6.803015290272043,93.78540853230693,90.24389490297546,3.541513629331476,2368999800.0,0.1710203086317363,6157900.0,788059.4212719072,1.2708545087957077,0.008111532598828507,3.503047811625152,92.74058685302734,0.865718483349753,6770700.0,846385.4966200881,0,2,1,1
2000-01-20,91.97813415527344,93.387988975011,91.38242085115897,93.387988975011,5800100.0,92.64528427124023,92.07935409545898,91.51242446899414,88.83310752868653,86.83145961761474,92.64643548821321,92.3584192871862,91.33525435222678,89.61825302841416,87.29904199542312,0.534186553955081,16.5475358877225,14.359520820887237,1.0479732179453816,0.7859745852084888,88.99582096933776,43.82049591859513,49.10534907038835,63.29196515292942,80.75352709147,-36.70803484707058,7.8785977548434385,91.29772835932239,1.633592319305951,95.43770431046609,88.72100388045187,6.716700430014214,93.7920288607092,90.12938683774044,3.662642022968754,2363199700.0,0.150806837776442,-2354496.0396039346,-509126.4912308736,2.0055681238520293,-0.015424045429074539,3.4490166430384255,92.64528427124023,0.894390333192209,6776540.0,838662.823520573,0,3,1,1
2000-01-21,91.7795639038086,92.45470565472367,91.54127857995621,92.45470565472367,6244800.0,92.64131622314453,92.00191268920898,91.55732925415039,88.93835952758789,86.8497703552246,92.48882247286691,92.30329020305498,91.35267825621038,89.66105126357049,87.34362430296925,0.9292472839355526,2.0802640861659287,13.853900253858205,1.0637589074566987,0.9711805315419234,89.18421425243791,42.03963937117457,48.122050370103146,59.072547497967875,72.51384948567448,-40.927452502032125,6.119212922625516,91.29996847952664,1.5821519446960584,95.31257473191934,88.69125064649862,6.621324085420724,93.72782553927466,90.05326922757708,3.674556311697586,2356954900.0,0.12647437291919994,-2986643.478260853,-613541.493390414,0.9134270747674549,-0.0021612191582012423,3.441562562192536,92.64131622314453,0.8985407317454689,6650650.0,811425.4141803308,0,4,1,1
2000-01-22,91.7795639038086,92.45470565472367,91.54127857995621,92.45470565472367,6244800.0,92.72869567871093,91.92447128295899,91.56935241699219,89.04380950927734,86.86817985534668,92.35986636940176,92.25341150788866,91.36941886984168,89.70300200892173,87.38776300546516,-0.10522689819336506,6.5856280953017805,13.384395441616961,1.072352797812814,0.9672960334862056,89.36507180421407,42.03963937117457,48.122050370103146,59.072547497967875,60.47902004962172,-40.927452502032125,4.703457316248988,91.31201338834872,1.534385882558301,95.17938645608288,88.6695561098351,6.509830346247782,93.66362221784011,89.97715161741371,3.6864706004264036,2363199700.0,0.10317399613444861,-2986643.478260853,-525892.7086203549,0.9134270747674549,0.0,3.441562562192536,92.72869567871093,0.7394082792986573,6584360.0,815161.6543156394,1,5,1,1
2000-01-23,91.7795639038086,92.45470565472367,91.54127857995621,92.45470565472367,6244800.0,92.69295806884766,91.89270362854003,91.58137557983399,89.17005828857423,86.88599658966065,92.254356830203,92.20828316464294,91.38550298882078,89.74412204644423,87.43146251689146,-0.9869342803955021,9.18498443515172,12.948426687392953,1.0836242891318104,0.9622012412210792,89.53869505391917,42.03963937117457,48.122050370103146,34.01603905772857,50.7203780178881,-65.98396094227144,3.5425207354073165,91.31806575172081,1.490031682001812,95.1402455112152,88.64516174586487,6.49508376535033,93.53256913444626,90.03275514710404,3.499813987342222,2369444500.0,0.09998414774909774,-2986643.478260853,-450765.1788174471,0.9134270747674549,0.0,3.441562562192536,92.69295806884766,0.7787758206601071,6693010.0,661983.7484577443,1,6,1,1
2000-01-24,89.1781997680664,92.67304794423644,88.5824870107647,92.5539053927761,7896900.0,92.2719841003418,91.91156730651855,91.54137145996094,89.27029342651367,86.89046112060547,91.69505554617815,91.9197037935404,91.29894207820296,89.73291566469418,87.4488429870524,0.22537269592285725,-110.16874361235816,14.878203935165262,0.7693853082595966,0.9931318177889745,93.70565304684177,22.780371277292716,36.24629390653218,11.627824534803912,34.90547036350012,-88.3721754651961,-1.5583491137805305,90.76636577580106,1.6757837713925219,95.09071713705947,88.73241747597763,6.358299661081844,93.61927785314512,89.99138565837931,3.6278921947658063,2361547600.0,0.11478033938808871,-5596832.038834949,-3321043.359492452,4.09056093347175,-0.028753044919920912,3.3426071592470956,92.2719841003418,1.3147353758426052,6738970.0,731684.7120781142,0,0,1,1
2000-01-25,90.19097900390625,90.19097900390625,88.32441096639697,89.28748064532464,9942500.0,91.95228805541993,91.97312774658204,91.53509231567382,89.38065635681153,86.89737205505371,91.42158708394689,91.75506333738477,91.2554925458776,89.74198622586668,87.47612792254348,1.414811706542963,-160.22741469418492,16.80758107446013,0.8107313440218051,1.094631961550076,93.60318972612023,36.0809753613882,42.22435421186729,34.68656510162044,26.776809564717638,-65.31343489837957,-3.918889913370231,90.69568659341287,1.6894112189722905,94.96332815572275,88.98292733744132,5.980400818281424,93.61994326010111,90.07743641599868,3.5425068441024337,2371490100.0,0.16269503233575922,9942500.0,-1408100.3720881522,1.866568037509282,0.011292798526862123,3.38035454845092,91.95228805541993,1.399203433188867,6989490.0,1245685.872164831,0,1,1,1
2000-01-26,89.47608184814453,89.94272364207072,89.01936860302528,89.59522443382781,5158100.0,91.56110229492188,92.0704288482666,91.52917434692382,89.47812606811523,86.90070850372314,91.06785885925555,91.53801748126665,91.18571173420179,89.73672079264446,87.4960279616042,1.3175106048583984,-185.22892331126408,18.599145560948223,0.8527678850420561,1.0476144464183155,93.3920385757313,31.59879120406204,39.414858996357346,21.40158098318386,22.57199020653607,-78.59841901681614,-6.778348269130814,90.51879936164066,1.6524254462514816,94.56087169706827,89.57998599946494,4.980885697603327,93.6047208566758,90.20816360798221,3.3965572486935827,2366332000.0,0.20820379654514146,-55463.44086021335,-1733730.464523348,0.9233550390454326,-0.007958063378820518,3.3534534727114633,91.56110229492188,1.496669319970978,6761570.0,1358086.067514766,0,2,1,1
2000-01-27,89.11864471435547,90.36964173240459,87.76836221868342,90.13135658610952,10922700.0,91.13417282104493,91.89568405151367,91.52759628295898,89.56429611206055,86.90225776672364,90.71345628745553,91.30760102727511,91.1046502824431,89.72448166238131,87.5121734019301,1.492255401611331,-175.994730210686,20.896464181400678,0.7946904915392203,1.0665725041425014,93.18933347135793,29.463767985315698,38.05159813851383,22.742401117832426,26.276849067545573,-77.25759888216757,-9.51143856355927,90.30152439317412,1.7202007367850307,94.68203909639064,89.1093290066367,5.57271008975394,93.43791883683812,90.14263295920368,3.2952858776344414,2355409300.0,0.1502657655634716,416896.9465648126,-2043794.4811968403,2.601279513721167,-0.004002779006009916,3.340030339553263,91.13417282104493,1.5262790175131946,7110110.0,1892769.0012547905,0,3,1,1
2000-01-28,86.33863067626953,88.99948083970563,86.12020267777851,88.6023390242674,11916200.0,90.50271682739258,91.58193855285644,91.46170227050781,89.61474258422851,86.8918824005127,89.91803344905807,90.83436575575078,90.91774755278925,89.65743510820087,87.50049635988373,1.8060009002685575,-226.69925730796803,23.655896204944032,0.6819336967018473,1.180190626692636,92.86407519619746,18.26538887962292,29.504186251520522,2.879565323924164,15.674515808313481,-97.12043467607583,-15.265679095120005,89.49702737673485,1.8115036867701686,95.24842656025992,87.91545054545297,7.332976014806945,93.18837784154925,89.96656347015336,3.2218143713958938,2343493100.0,0.021946083486868585,-10108224.827586202,-6484281.452545812,2.879278161927118,-0.03169143830552235,3.234179974108738,90.50271682739258,2.0458139223841436,7652880.0,2403915.3201022223,0,4,1,1
2000-01-29,86.33863067626953,88.99948083970563,86.12020267777851,88.6023390242674,11916200.0,89.7957992553711,91.26819305419922,91.38986557006837,89.66043502807617,86.88308723449707,89.2672329449147,90.40620051008591,90.73817434194535,89.59171620855867,87.48893550731044,1.3849975585937528,-177.96012475404282,26.21822594109143,0.7067545644914561,1.1661291317285745,92.32456539472395,18.26538887962292,29.504186251520522,2.879565323924164,9.500510588560251,-97.12043467607583,-19.60898303265019,88.60125227185532,1.8877732921385222,95.55013236686285,86.98625374153558,8.563878625327277,92.93883684626039,89.79049398110303,3.1483428651573604,2355409300.0,-0.09978677577349966,-10108224.827586202,-5557955.530753554,2.879278161927118,0.0,3.234179974108738,89.7957992553711,2.149184211596769,8228710.0,2679850.9520949842,1,5,1,1
2000-01-30,86.33863067626953,88.99948083970563,86.12020267777851,88.6023390242674,11916200.0,89.2318489074707,90.93856658935547,91.3180288696289,89.6991944885254,86.87182281494141,88.73475980516103,90.0188129068653,90.56564321780121,89.5272986732658,87.4774896880961,2.4692398071289006,-146.859766323648,28.59753212465687,0.7279819733839308,1.1541033997609527,91.8282163773683,18.26538887962292,29.504186251520522,2.879565323924164,2.879565323924164,-97.12043467607583,-22.99533067265281,88.01840069078878,1.9585950685519933,95.65104100360026,86.2260921751107,9.424948828489562,92.74026719484168,89.42313902627767,3.317128168564011,2367325500.0,-0.17159763519448876,-10108224.827586202,-4763961.883503047,2.879278161927118,0.0,3.234179974108738,89.2318489074707,2.2504311685250076,8840320.0,2760699.955043599,1,6,1,1
2000-01-31,88.68180084228516,88.75130068620544,85.78266449589607,86.29894905073249,10768700.0,88.92207260131836,90.78169441223145,91.29305557250977,89.76138565063476,86.86945964813232,88.72513090281996,89.89147842452434,90.49176704621235,89.51055614195926,87.48947288366017,1.1964397430419922,-107.12687297934974,30.932809250783418,0.7353433631475169,1.1519229079126247,91.37157528140112,45.824576182974106,42.98614585704303,38.02075271760395,14.59329445515076,-61.97924728239605,-21.56594355399324,88.06142582985422,2.0307408629632344,95.57465375241507,85.98873507204782,9.585918680367257,92.59597115868304,89.14679332619053,3.4491778324925093,2378094200.0,-0.09292876821882193,10264479.933110388,-478696.3906065463,2.9686361903093683,0.026777561405925392,3.320783426963249,88.92207260131836,2.0664529881830602,9292710.0,2656826.3525617593,0,0,1,1
2000-02-01,89.55550384521484,90.03207415392552,88.02650743810142,88.80093418975626,8419900.0,88.69966659545898,90.71418113708496,91.28238677978516,89.83231384277343,86.8690450668335,88.8761078014372,89.85948084554248,90.45505084225167,89.51144619548907,87.51003040566569,1.06538276672363,-51.553428317612294,31.360470299717765,0.8434870681085073,1.0932330427978187,90.81268420285062,52.75448864321643,47.05227945787463,49.478939520164026,30.126419187230713,-50.521060479835974,-19.01700530363386,88.11528921031291,2.0289427095961536,95.53619905604309,85.89216321812684,9.644035837916249,92.54235786377622,89.0018373683109,3.5405204954653158,2386514100.0,-0.03104796297766234,4418363.366336638,640616.224389771,2.005566715824102,0.009803896019944943,3.3533400423859527,88.69966659545898,1.8310102206720915,9510220.0,2461423.985690659,0,1,2,1
2000-02-02,89.63492584228516,90.38949544397033,89.19806975709902,89.77392550575348,6205900.0,88.48520278930664,90.58908042907714,91.29073776245117,89.90819625854492,86.86902759552002,89.014074717955,89.83809465475608,90.42288907754711,89.51389133700978,87.531173643841,1.190483474731451,-30.412649048330366,31.332756185626327,0.8869371322279459,1.0894366148581187,85.78266449589607,53.38683897490889,47.419383004191296,50.6521629283251,46.05061838869769,-49.3478370716749,-16.91781476958148,88.16701979944466,1.9691200651158078,95.38672213127393,85.79143872688036,9.59528340439357,92.41394762501157,88.91115564405294,3.5027919809586336,2392720000.0,-0.05355828659964963,-1654906.66666679,619511.7597081827,1.1914256868713125,0.0008864536170780351,3.3563126227958184,88.48520278930664,1.5312442667884698,9506330.0,2467182.0160075477,0,2,2,1
2000-02-03,90.9852294921875,91.02494369100556,88.95980535246616,89.51580413591908,7997500.0,88.66590576171875,90.46894493103028,91.31658676147461,90.00788230895996,86.87576164245606,89.37246649508818,89.94734559165431,90.44494164282713,89.5430267460232,87.56554235874994,1.3106189727783146,-6.741481302517037,30.58870741972122,0.9052879170061884,1.067744640399705,85.87480111485756,63.16567814368422,53.342352201921436,75.50472387054926,58.54527543967945,-24.49527612945074,-13.142368343874503,88.25722947299835,1.975978513217493,95.09758406146979,85.84030580059077,9.25727826087902,92.32161206571439,88.70762032901683,3.6139917366975567,2400717500.0,-0.021317799779874448,7689903.846153882,2073731.9997632988,2.0651383385393984,0.014952138693392467,3.406496674630245,88.66590576171875,1.7174184147309823,9516390.0,2460085.2494036234,0,3,2,1
